"id","correct_name"
"2014/13/N/ST9/00078","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/ST9/05171","Uniwersytet Jagielloński w Krakowie"
"2014/12/S/ST2/00243","Uniwersytet Jagielloński w Krakowie"
"2014/12/S/ST9/00426","Uniwersytet Jagielloński w Krakowie"
"2014/12/T/ST2/00325","Uniwersytet Jagielloński w Krakowie"
"2014/13/B/ST2/02014","Uniwersytet Jagielloński w Krakowie"
"2014/13/B/ST2/02486","Uniwersytet Jagielloński w Krakowie"
"2014/13/D/ST2/01895","Uniwersytet Jagielloński w Krakowie"
"2014/14/E/ST2/00262","Uniwersytet Jagielloński w Krakowie"
"2014/14/E/ST3/00256","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/ST2/02561","Uniwersytet Jagielloński w Krakowie"
"2015/17/D/ST2/03479","Uniwersytet Jagielloński w Krakowie"
"2015/17/D/ST2/03492","Uniwersytet Jagielloński w Krakowie"
"2015/18/M/ST2/00056","Uniwersytet Jagielloński w Krakowie"
"2015/18/A/ST2/00274","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST2/01028","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST2/02129","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST4/01892","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST5/01841","Uniwersytet Jagielloński w Krakowie"
"2015/19/D/ST5/01936","Uniwersytet Jagielloński w Krakowie"
"2016/20/S/ST2/00152","Uniwersytet Jagielloński w Krakowie"
"2016/20/S/ST2/00366","Uniwersytet Jagielloński w Krakowie"
"2016/20/T/ST2/00250","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST1/02438","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST2/01086","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST2/01094","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST2/01095","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST2/01222","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST2/01492","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST5/00844","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST7/01430","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/ST2/01727","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/ST5/00880","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/ST5/00883","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/ST5/01305","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/ST5/01313","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/ST2/01120","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/ST2/01142","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/ST2/01155","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/ST5/01633","Uniwersytet Jagielloński w Krakowie"
"2016/22/M/ST2/00173","Uniwersytet Jagielloński w Krakowie"
"2016/22/M/ST9/00583","Uniwersytet Jagielloński w Krakowie"
"2016/22/E/ST9/00061","Uniwersytet Jagielloński w Krakowie"
"2016/22/E/ST9/00109","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/ST2/00784","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/ST3/00830","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/ST3/00839","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/ST3/01140","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/ST3/01145","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/ST3/01152","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST2/01293","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST3/02012","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST4/00971","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST4/01013","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST9/01218","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST9/01231","Uniwersytet Jagielloński w Krakowie"
"2016/23/D/ST2/00289","Uniwersytet Jagielloński w Krakowie"
"2016/23/D/ST2/00715","Uniwersytet Jagielloński w Krakowie"
"2016/23/D/ST2/00721","Uniwersytet Jagielloński w Krakowie"
"2016/23/D/ST3/00384","Uniwersytet Jagielloński w Krakowie"
"2016/23/D/ST9/00386","Uniwersytet Jagielloński w Krakowie"
"2016/23/P/ST2/02122","Uniwersytet Jagielloński w Krakowie"
"2017/24/T/ST5/00262","Uniwersytet Jagielloński w Krakowie"
"2017/24/T/ST5/00427","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST2/00152","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST3/00856","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST5/00575","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST9/00536","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST9/01208","Uniwersytet Jagielloński w Krakowie"
"2017/25/N/NZ1/00861","Uniwersytet Jagielloński w Krakowie"
"2017/25/N/ST2/00580","Uniwersytet Jagielloński w Krakowie"
"2017/25/Z/ST2/03027","Uniwersytet Jagielloński w Krakowie"
"2017/25/Z/ST2/03028","Uniwersytet Jagielloński w Krakowie"
"2017/25/Z/ST2/03029","Uniwersytet Jagielloński w Krakowie"
"2017/26/D/NZ2/00454","Uniwersytet Jagielloński w Krakowie"
"2017/26/D/ST9/01178","Uniwersytet Jagielloński w Krakowie"
"2017/26/M/ST2/00600","Uniwersytet Jagielloński w Krakowie"
"2017/26/M/ST2/00915","Uniwersytet Jagielloński w Krakowie"
"2017/26/A/ST2/00530","Uniwersytet Jagielloński w Krakowie"
"2017/27/B/ST2/01314","Uniwersytet Jagielloński w Krakowie"
"2017/27/B/ST2/01391","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/ST9/00375","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/ST2/00049","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/ST2/01959","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/ST2/02537","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/ST9/02111","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/NZ5/01606","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/ST5/00523","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/ST9/04622","Uniwersytet Jagielloński w Krakowie"
"2014/15/D/ST3/02975","Uniwersytet Jagielloński w Krakowie"
"2015/16/S/ST2/00447","Uniwersytet Jagielloński w Krakowie"
"2015/16/T/ST2/00504","Uniwersytet Jagielloński w Krakowie"
"2015/16/T/ST3/00501","Uniwersytet Jagielloński w Krakowie"
"2015/16/T/ST3/00502","Uniwersytet Jagielloński w Krakowie"
"2015/16/T/ST3/00503","Uniwersytet Jagielloński w Krakowie"
"2015/18/M/ST2/00125","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST5/01636","Uniwersytet Jagielloński w Krakowie"
"2015/19/N/ST1/00878","Uniwersytet Jagielloński w Krakowie"
"2015/19/N/ST2/01677","Uniwersytet Jagielloński w Krakowie"
"2016/20/T/ST3/00192","Uniwersytet Jagielloński w Krakowie"
"2016/20/T/ST9/00191","Uniwersytet Jagielloński w Krakowie"
"2017/24/T/ST4/00311","Uniwersytet Jagielloński w Krakowie"
"2017/27/B/ST2/01139","Uniwersytet Jagielloński w Krakowie"
"2017/27/B/ST2/02755","Uniwersytet Jagielloński w Krakowie"
"2017/27/B/ST9/01050","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/ST1/00470","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/ST2/00275","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/ST2/00372","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/ST2/00401","Uniwersytet Jagielloński w Krakowie"
"2018/28/U/ST9/00092","Uniwersytet Jagielloński w Krakowie"
"2018/29/B/ST9/02298","Uniwersytet Jagielloński w Krakowie"
"2018/30/M/ST2/00319","Uniwersytet Jagielloński w Krakowie"
"2018/31/B/ST5/00057","Uniwersytet Jagielloński w Krakowie"
"2018/31/N/ST2/00598","Uniwersytet Jagielloński w Krakowie"
"2018/31/N/ST2/00701","Uniwersytet Jagielloński w Krakowie"
"2019/32/T/ST5/00417","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/ST10/04229","Uniwersytet Jagielloński w Krakowie"
"2015/19/N/HS4/00359","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/ST10/00748","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/ST10/02000","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST10/01327","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST10/01334","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST10/01383","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST10/01388","Uniwersytet Jagielloński w Krakowie"
"2017/24/C/ST10/00114","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST10/01430","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST10/02127","Uniwersytet Jagielloński w Krakowie"
"2018/29/B/ST10/02979","Uniwersytet Jagielloński w Krakowie"
"2018/31/B/HS4/02961","Uniwersytet Jagielloński w Krakowie"
"2018/31/B/ST10/02192","Uniwersytet Jagielloński w Krakowie"
"2018/31/N/HS4/00634","Uniwersytet Jagielloński w Krakowie"
"2018/31/N/ST10/00880","Uniwersytet Jagielloński w Krakowie"
"2019/32/T/HS4/00517","Uniwersytet Jagielloński w Krakowie"
"2011/01/B/HS2/01651","Uniwersytet Jagielloński w Krakowie"
"2011/01/B/HS3/01282","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/HS3/00686","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/HS3/00758","Uniwersytet Jagielloński w Krakowie"
"2012/05/B/HS2/04011","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/HS3/00754","Uniwersytet Jagielloński w Krakowie"
"2011/01/N/HS2/01720","Uniwersytet Jagielloński w Krakowie"
"2011/01/N/HS3/03273","Uniwersytet Jagielloński w Krakowie"
"2013/09/B/HS3/03574","Uniwersytet Jagielloński w Krakowie"
"2012/07/B/HS3/03381","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/HS3/00642","Uniwersytet Jagielloński w Krakowie"
"2012/07/B/HS3/03455","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/HS2/04186","Uniwersytet Jagielloński w Krakowie"
"2013/09/B/HS3/03588","Uniwersytet Jagielloński w Krakowie"
"2013/09/B/HS3/03590","Uniwersytet Jagielloński w Krakowie"
"2011/03/D/HS2/01824","Uniwersytet Jagielloński w Krakowie"
"2013/09/B/HS2/01212","Uniwersytet Jagielloński w Krakowie"
"2011/03/N/HS2/00853","Uniwersytet Jagielloński w Krakowie"
"2011/03/N/HS3/01151","Uniwersytet Jagielloński w Krakowie"
"2012/04/S/HS2/00558","Uniwersytet Jagielloński w Krakowie"
"2012/04/S/HS3/00226","Uniwersytet Jagielloński w Krakowie"
"2012/05/B/HS2/04008","Uniwersytet Jagielloński w Krakowie"
"2012/05/B/HS2/04019","Uniwersytet Jagielloński w Krakowie"
"2015/17/B/HS3/00181","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS2/01151","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS2/02836","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS3/01181","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS3/01405","Uniwersytet Jagielloński w Krakowie"
"2013/11/B/HS3/04404","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/HS2/03071","Uniwersytet Jagielloński w Krakowie"
"2012/07/N/HS2/00728","Uniwersytet Jagielloński w Krakowie"
"2012/07/N/HS3/00858","Uniwersytet Jagielloński w Krakowie"
"2012/07/N/HS3/00876","Uniwersytet Jagielloński w Krakowie"
"2012/07/N/HS3/00878","Uniwersytet Jagielloński w Krakowie"
"2013/08/T/HS2/00098","Uniwersytet Jagielloński w Krakowie"
"2013/09/B/HS3/03578","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/HS3/02621","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/HS3/04857","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/HS3/04848","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/HS2/03905","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/HS3/04861","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/HS3/01372","Uniwersytet Jagielloński w Krakowie"
"2014/13/N/HS2/02923","Uniwersytet Jagielloński w Krakowie"
"2014/13/N/HS3/04630","Uniwersytet Jagielloński w Krakowie"
"2015/17/N/HS3/00014","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/HS3/01470","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/HS3/01144","Uniwersytet Jagielloński w Krakowie"
"2013/11/D/HS3/01877","Uniwersytet Jagielloński w Krakowie"
"2013/11/D/HS3/01879","Uniwersytet Jagielloński w Krakowie"
"2014/12/S/HS3/00058","Uniwersytet Jagielloński w Krakowie"
"2014/12/T/HS3/00174","Uniwersytet Jagielloński w Krakowie"
"2014/12/T/HS3/00195","Uniwersytet Jagielloński w Krakowie"
"2014/13/B/HS3/04975","Uniwersytet Jagielloński w Krakowie"
"2014/13/B/HS3/04976","Uniwersytet Jagielloński w Krakowie"
"2014/13/D/HS1/01695","Uniwersytet Jagielloński w Krakowie"
"2014/14/A/HS3/00283","Uniwersytet Jagielloński w Krakowie"
"2014/14/E/HS3/00534","Uniwersytet Jagielloński w Krakowie"
"2015/17/D/HS3/00245","Uniwersytet Jagielloński w Krakowie"
"2015/16/S/HS2/00267","Uniwersytet Jagielloński w Krakowie"
"2015/16/S/HS3/00098","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/HS3/01053","Uniwersytet Jagielloński w Krakowie"
"2015/19/N/HS3/00552","Uniwersytet Jagielloński w Krakowie"
"2015/19/N/HS3/00879","Uniwersytet Jagielloński w Krakowie"
"2015/19/N/HS3/01810","Uniwersytet Jagielloński w Krakowie"
"2015/19/D/HS3/02361","Uniwersytet Jagielloński w Krakowie"
"2016/20/S/HS2/00053","Uniwersytet Jagielloński w Krakowie"
"2016/20/S/HS3/00079","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/HS2/00741","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/HS3/02921","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/HS3/00873","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/HS3/02433","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/HS3/02770","Uniwersytet Jagielloński w Krakowie"
"2016/22/M/HS3/00163","Uniwersytet Jagielloński w Krakowie"
"2016/22/E/HS3/00141","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/HS2/00895","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/HS3/00387","Uniwersytet Jagielloński w Krakowie"
"2016/23/B/HS3/01886","Uniwersytet Jagielloński w Krakowie"
"2017/24/T/HS2/00095","Uniwersytet Jagielloński w Krakowie"
"2017/24/T/HS2/00263","Uniwersytet Jagielloński w Krakowie"
"2017/24/T/HS3/00361","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/HS3/00043","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/HS3/00240","Uniwersytet Jagielloński w Krakowie"
"2017/25/N/HS3/00576","Uniwersytet Jagielloński w Krakowie"
"2017/25/N/HS3/01140","Uniwersytet Jagielloński w Krakowie"
"2017/26/M/HS3/00750","Uniwersytet Jagielloński w Krakowie"
"2017/26/E/HS3/01174","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/HS3/02219","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/HS2/04049","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/HS3/01366","Uniwersytet Jagielloński w Krakowie"
"2014/15/D/HS6/04860","Uniwersytet Jagielloński w Krakowie"
"2015/16/T/HS3/00195","Uniwersytet Jagielloński w Krakowie"
"2015/17/N/HS3/00158","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/HS3/01761","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/HS3/01762","Uniwersytet Jagielloński w Krakowie"
"2015/19/P/HS3/04054","Uniwersytet Jagielloński w Krakowie"
"2016/20/T/HS3/00228","Uniwersytet Jagielloński w Krakowie"
"2016/20/T/HS3/00237","Uniwersytet Jagielloński w Krakowie"
"2017/27/B/HS3/00847","Uniwersytet Jagielloński w Krakowie"
"2017/27/B/HS3/01225","Uniwersytet Jagielloński w Krakowie"
"2017/27/N/HS3/01112","Uniwersytet Jagielloński w Krakowie"
"2017/27/N/HS3/01432","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/HS3/00237","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/HS3/00268","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/HS3/00359","Uniwersytet Jagielloński w Krakowie"
"2018/28/C/HS3/00108","Uniwersytet Jagielloński w Krakowie"
"2018/29/B/HS3/01913","Uniwersytet Jagielloński w Krakowie"
"2018/29/N/HS3/01434","Uniwersytet Jagielloński w Krakowie"
"2018/31/N/HS3/02079","Uniwersytet Jagielloński w Krakowie"
"2018/31/D/HS3/03604","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/ST6/00418","Uniwersytet Jagielloński w Krakowie"
"2011/01/B/ST6/01887","Uniwersytet Jagielloński w Krakowie"
"2011/01/B/ST1/00879","Uniwersytet Jagielloński w Krakowie"
"2011/01/B/ST6/01006","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/ST6/01367","Uniwersytet Jagielloński w Krakowie"
"2011/01/D/ST1/04412","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/ST1/04758","Uniwersytet Jagielloński w Krakowie"
"2011/01/N/ST1/02341","Uniwersytet Jagielloński w Krakowie"
"2011/01/N/ST1/05156","Uniwersytet Jagielloński w Krakowie"
"2011/01/N/ST6/00995","Uniwersytet Jagielloński w Krakowie"
"2011/01/N/ST6/07173","Uniwersytet Jagielloński w Krakowie"
"2013/11/B/ST1/02889","Uniwersytet Jagielloński w Krakowie"
"2015/17/B/ST1/00996","Uniwersytet Jagielloński w Krakowie"
"2011/03/D/ST6/01370","Uniwersytet Jagielloński w Krakowie"
"2011/03/N/ST1/02918","Uniwersytet Jagielloński w Krakowie"
"2011/03/N/ST6/03111","Uniwersytet Jagielloński w Krakowie"
"2014/13/B/ST1/00543","Uniwersytet Jagielloński w Krakowie"
"2015/17/B/ST1/00614","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/ST1/02911","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/ST1/03067","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/ST6/03621","Uniwersytet Jagielloński w Krakowie"
"2012/06/A/ST1/00262","Uniwersytet Jagielloński w Krakowie"
"2012/07/N/HS2/00679","Uniwersytet Jagielloński w Krakowie"
"2013/08/M/ST1/00986","Uniwersytet Jagielloński w Krakowie"
"2013/08/A/ST1/00312","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/ST1/01108","Uniwersytet Jagielloński w Krakowie"
"2013/08/T/ST1/00108","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/ST6/03015","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/ST1/03609","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/ST6/02995","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/ST1/04262","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/ST6/01178","Uniwersytet Jagielloński w Krakowie"
"2014/13/N/ST6/01832","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/ST10/02537","Uniwersytet Jagielloński w Krakowie"
"2014/13/N/ST1/02471","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/ST6/02993","Uniwersytet Jagielloński w Krakowie"
"2013/10/E/ST1/00688","Uniwersytet Jagielloński w Krakowie"
"2013/11/B/ST1/03613","Uniwersytet Jagielloński w Krakowie"
"2013/11/B/ST1/03693","Uniwersytet Jagielloński w Krakowie"
"2013/11/B/ST6/00975","Uniwersytet Jagielloński w Krakowie"
"2013/11/D/ST1/02599","Uniwersytet Jagielloński w Krakowie"
"2013/11/D/ST6/03100","Uniwersytet Jagielloński w Krakowie"
"2014/13/B/ST1/00133","Uniwersytet Jagielloński w Krakowie"
"2014/13/B/ST6/01792","Uniwersytet Jagielloński w Krakowie"
"2014/13/B/ST6/01812","Uniwersytet Jagielloński w Krakowie"
"2014/14/A/ST1/00453","Uniwersytet Jagielloński w Krakowie"
"2014/14/A/ST6/00138","Uniwersytet Jagielloński w Krakowie"
"2015/17/D/ST1/00585","Uniwersytet Jagielloński w Krakowie"
"2015/18/E/ST6/00299","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST6/01819","Uniwersytet Jagielloński w Krakowie"
"2015/19/D/ST6/01215","Uniwersytet Jagielloński w Krakowie"
"2015/19/D/ST6/01472","Uniwersytet Jagielloński w Krakowie"
"2016/21/B/ST6/02165","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/ST6/01019","Uniwersytet Jagielloński w Krakowie"
"2016/21/N/ST6/01032","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/ST1/00998","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/ST1/02414","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/ST6/00980","Uniwersytet Jagielloński w Krakowie"
"2016/22/A/ST1/00077","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST6/02006","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/ST6/02008","Uniwersytet Jagielloński w Krakowie"
"2016/23/D/ST1/01124","Uniwersytet Jagielloński w Krakowie"
"2017/24/T/ST1/00372","Uniwersytet Jagielloński w Krakowie"
"2017/24/T/ST6/00487","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST1/00853","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST1/00906","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST1/02584","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/ST6/01271","Uniwersytet Jagielloński w Krakowie"
"2017/25/N/ST1/00611","Uniwersytet Jagielloński w Krakowie"
"2017/26/D/ST1/00126","Uniwersytet Jagielloński w Krakowie"
"2017/26/E/ST1/00723","Uniwersytet Jagielloński w Krakowie"
"2017/26/E/ST1/00955","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/ST1/00046","Uniwersytet Jagielloński w Krakowie"
"2014/15/N/ST1/02137","Uniwersytet Jagielloński w Krakowie"
"2014/15/D/ST1/01972","Uniwersytet Jagielloński w Krakowie"
"2015/17/B/ST6/01873","Uniwersytet Jagielloński w Krakowie"
"2015/17/B/ST6/01893","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST1/01169","Uniwersytet Jagielloński w Krakowie"
"2015/19/B/ST1/01454","Uniwersytet Jagielloński w Krakowie"
"2015/19/N/ST1/00872","Uniwersytet Jagielloński w Krakowie"
"2017/27/N/ST6/00828","Uniwersytet Jagielloński w Krakowie"
"2017/27/N/ST6/01334","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/ST6/00211","Uniwersytet Jagielloński w Krakowie"
"2018/28/U/ST1/00206","Uniwersytet Jagielloński w Krakowie"
"2018/29/B/ST1/01290","Uniwersytet Jagielloński w Krakowie"
"2018/29/B/ST1/01340","Uniwersytet Jagielloński w Krakowie"
"2018/29/N/ST1/00449","Uniwersytet Jagielloński w Krakowie"
"2018/31/B/ST1/01059","Uniwersytet Jagielloński w Krakowie"
"2018/31/B/ST6/00993","Uniwersytet Jagielloński w Krakowie"
"2011/01/B/HS2/02092","Uniwersytet Jagielloński w Krakowie"
"2012/05/B/HS2/04053","Uniwersytet Jagielloński w Krakowie"
"2012/05/B/HS2/04064","Uniwersytet Jagielloński w Krakowie"
"2012/07/B/HS2/01295","Uniwersytet Jagielloński w Krakowie"
"2012/05/B/HS2/04010","Uniwersytet Jagielloński w Krakowie"
"2012/07/B/HS2/01451","Uniwersytet Jagielloński w Krakowie"
"2013/11/B/HS2/02881","Uniwersytet Jagielloński w Krakowie"
"2011/03/N/HS2/00940","Uniwersytet Jagielloński w Krakowie"
"2011/03/N/HS2/01000","Uniwersytet Jagielloński w Krakowie"
"2012/05/B/HS2/04065","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS2/01278","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS2/02660","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS2/02691","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS2/02707","Uniwersytet Jagielloński w Krakowie"
"2012/05/N/HS2/02796","Uniwersytet Jagielloński w Krakowie"
"2014/15/B/HS2/01104","Uniwersytet Jagielloński w Krakowie"
"2015/17/B/HS2/01501","Uniwersytet Jagielloński w Krakowie"
"2012/07/N/HS2/00740","Uniwersytet Jagielloński w Krakowie"
"2012/07/N/HS2/02508","Uniwersytet Jagielloński w Krakowie"
"2012/07/D/HS2/03719","Uniwersytet Jagielloński w Krakowie"
"2013/08/S/HS2/00198","Uniwersytet Jagielloński w Krakowie"
"2013/08/T/HS2/00082","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/HS2/03497","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/HS2/03506","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/HS2/02341","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/HS2/02319","Uniwersytet Jagielloński w Krakowie"
"2013/09/N/HS2/02323","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/HS2/03511","Uniwersytet Jagielloński w Krakowie"
"2013/09/D/HS2/00968","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/HS2/03509","Uniwersytet Jagielloński w Krakowie"
"2013/11/N/HS2/03365","Uniwersytet Jagielloński w Krakowie"
"2015/17/N/HS2/03179","Uniwersytet Jagielloński w Krakowie"
"2013/11/D/HS2/04529","Uniwersytet Jagielloński w Krakowie"
"2014/12/T/HS2/00141","Uniwersytet Jagielloński w Krakowie"
"2014/12/T/HS2/00142","Uniwersytet Jagielloński w Krakowie"
"2014/13/D/HS2/01767","Uniwersytet Jagielloński w Krakowie"
"2014/14/M/HS2/00564","Uniwersytet Jagielloński w Krakowie"
"2015/19/D/HS2/01003","Uniwersytet Jagielloński w Krakowie"
"2016/20/S/HS2/00078","Uniwersytet Jagielloński w Krakowie"
"2016/21/D/HS2/02415","Uniwersytet Jagielloński w Krakowie"
"2016/23/N/HS2/01538","Uniwersytet Jagielloński w Krakowie"
"2016/23/D/HS3/01955","Uniwersytet Jagielloński w Krakowie"
"2017/25/B/HS2/00932","Uniwersytet Jagielloński w Krakowie"
"2017/25/N/HS2/01566","Uniwersytet Jagielloński w Krakowie"
"2012/07/B/HS2/01297","Uniwersytet Jagielloński w Krakowie"
"2014/15/G/HS2/04803","Uniwersytet Jagielloński w Krakowie"
"2016/20/T/HS2/00106","Uniwersytet Jagielloński w Krakowie"
"2017/27/B/HS2/01573","Uniwersytet Jagielloński w Krakowie"
"2018/28/T/HS2/00343","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/HS5/00546","Uniwersytet Jagielloński w Krakowie"
"2011/03/B/HS5/00622","Uniwersytet Jagielloński w Krakowie"
"2011/01/N/HS5/02433","Uniwersytet Jagielloński w Krakowie"
"2011/01/N/HS5/04971","Uniwersytet Jagielloński w Krakowie"
"2013/09/B/HS5/01023","Uniwersytet Jagielloński w Krakowie"
"2013/11/B/HS5/03700","Uniwersytet Jagielloński w Krakowie"
"2013/09/B/HS5/01185","Uniwersytet Jagielloński w Krakowie"
"2013/11/B/HS5/03711","Uniwersytet Jagielloński w Krakowie"
